aeg,hrl,laius,pikkus,asukoht_suund,nurk,suund1,suund2,snr,rx1_rssi,rx2_rssi
1777812142.57718,1015625,58.3714237,26.5530189,28.3,5.3,33.6,203,46.47,-77.3,-98.1
1777812142.62863,820312,58.3714237,26.5530189,28.3,14.2,42.5,194.1,51.63,-73,-85.9
1777812142.7341,898438,58.3714237,26.5530189,28.3,6.3,34.6,202,55.69,-70.2,-80
1777812142.79707,976562,58.3714237,26.5530189,28.3,12.9,41.2,195.4,48.58,-75.1,-95.9
1777812142.82277,898438,58.3714237,26.5530189,28.3,7.3,35.6,201,53.16,-70.1,-80.2
1777812142.86088,976562,58.3714237,26.5530189,28.3,-90,298.3,298.3,47.41,-75.1,-90.2
1777812142.86238,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,52.56,-75.1,-90.5
1777812142.88659,937500,58.3714237,26.5530189,28.3,6.1,34.4,202.2,53.6,-72.6,-82.4
1777812142.95149,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,51.96,-73.6,-90.2
1777812142.96518,976562,58.3714237,26.5530189,28.3,17.4,45.7,190.9,53.26,-73,-88.2
1777812142.98837,898438,58.3714237,26.5530189,28.3,10.3,38.6,198,55.21,-70.4,-81.2
1777812143.00211,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,49.79,-73.2,-93.5
1777812143.00348,1015625,58.3714237,26.5530189,28.3,16.8,45.1,191.5,53.5,-73.2,-93.5
1777812143.00479,976562,58.3714237,26.5530189,28.3,-90,298.3,298.3,55.16,-73.2,-93.5
1777812143.12792,859375,58.3714237,26.5530189,28.3,13.6,41.9,194.7,54.43,-72.7,-91.4
1777812143.31863,937500,58.3714237,26.5530189,28.3,7.7,36,200.6,53.78,-72.8,-84.6
1777812143.36155,937500,58.3714237,26.5530189,28.3,-13,15.3,221.3,51.42,-73.4,-97.5
1777812143.36526,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,51.34,-73.4,-96.3
1777812143.38733,859375,58.3714237,26.5530189,28.3,6.9,35.2,201.4,56.01,-69,-81
1777812143.40342,898438,58.3714237,26.5530189,28.3,8.4,36.7,199.9,48.31,-75.1,-86.6
1777812143.41387,859375,58.3714237,26.5530189,28.3,8.9,37.2,199.4,57.03,-68.6,-80.7
1777812143.48903,937500,58.3714237,26.5530189,28.3,-74.2,314.1,282.5,48.73,-77.1,-93.3
1777812143.53899,859375,58.3714237,26.5530189,28.3,7.2,35.5,201.1,52.81,-69.8,-81.2
1777812143.54158,976562,58.3714237,26.5530189,28.3,7,35.3,201.3,59.72,-69.4,-81
1777812143.55206,859375,58.3714237,26.5530189,28.3,7.4,35.7,200.9,52.76,-71.4,-82.6
1777812143.57776,1054688,58.3714237,26.5530189,28.3,-34.5,353.8,242.8,49.57,-76.8,-90.9
1777812143.6056,1015625,58.3714237,26.5530189,28.3,5.7,34,202.6,52.52,-74.5,-85.5
1777812143.61944,2421875,58.3714237,26.5530189,28.3,0.6,28.9,207.7,49.92,-75.3,-86.7
1777812143.70723,1054688,58.3714237,26.5530189,28.3,-47.8,340.5,256.1,50.8,-76.4,-95.1
1777812143.73341,1093750,58.3714237,26.5530189,28.3,-9.2,19.1,217.5,50.36,-76.3,-93.7
1777812143.74485,898438,58.3714237,26.5530189,28.3,2.5,30.8,205.8,59,-70.1,-80.9
1777812143.78283,1132812,58.3714237,26.5530189,28.3,-57.9,330.4,266.2,46.53,-77.8,-94.7
1777812143.88627,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,54.77,-72.7,-89.2
1777812143.98693,976562,58.3714237,26.5530189,28.3,14.7,43,193.6,48.52,-75.1,-83.5
1777812144.01331,859375,58.3714237,26.5530189,28.3,13.2,41.5,195.1,57.91,-68.3,-78.1
1777812144.03774,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,49.14,-75.3,-90.8
1777812144.05184,898438,58.3714237,26.5530189,28.3,12.2,40.5,196.1,58.39,-68.6,-79.1
1777812144.05378,4218750,58.3714237,26.5530189,28.3,12.3,40.6,196,56.42,-74.7,-85.1
1777812144.07603,976562,58.3714237,26.5530189,28.3,-90,298.3,298.3,49.17,-76,-90.4
1777812144.10163,4140625,58.3714237,26.5530189,28.3,-90,298.3,298.3,43.73,-79.8,-95.9
1777812144.14297,976562,58.3714237,26.5530189,28.3,17.1,45.4,191.2,49.55,-75.2,-89.1
1777812144.20363,820312,58.3714237,26.5530189,28.3,-33.5,354.8,241.8,52.1,-75.4,-90.1
1777812144.21684,859375,58.3714237,26.5530189,28.3,-46.1,342.2,254.4,50.37,-75,-95.5
1777812144.21834,937500,58.3714237,26.5530189,28.3,-39.9,348.4,248.2,50.36,-75,-95.7
1777812144.24265,937500,58.3714237,26.5530189,28.3,-46.3,342,254.6,49.79,-74.6,-91.5
1777812144.25467,4687500,58.3714237,26.5530189,28.3,3.5,31.8,204.8,44.85,-80,-94.4
1777812144.28238,898438,58.3714237,26.5530189,28.3,-49,339.3,257.3,49.77,-75.6,-89.9
1777812144.31936,937500,58.3714237,26.5530189,28.3,-6,22.3,214.3,52.85,-73,-90.6
1777812144.379,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,50.68,-74.2,-94.9
1777812144.41604,937500,58.3714237,26.5530189,28.3,-1,27.3,209.3,53.44,-69.9,-88.4
1777812144.4437,937500,58.3714237,26.5530189,28.3,-1.1,27.2,209.4,58.8,-69.7,-87.7
1777812144.49192,820312,58.3714237,26.5530189,28.3,9.1,37.4,199.2,53.88,-70.4,-88.8
1777812144.50805,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,51.32,-73.2,-95.2
1777812144.60524,937500,58.3714237,26.5530189,28.3,5.4,33.7,202.9,55.51,-72.8,-85.6
1777812144.66944,937500,58.3714237,26.5530189,28.3,7,35.3,201.3,49.66,-74.8,-98.7
1777812144.67073,898438,58.3714237,26.5530189,28.3,-0.3,28,208.6,51.08,-74.8,-98.9
1777812144.69314,898438,58.3714237,26.5530189,28.3,6,34.3,202.3,55.7,-69.3,-81.5
1777812144.74643,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,52.06,-75.6,-97.6
1777812144.74818,859375,58.3714237,26.5530189,28.3,-5.2,23.1,213.5,48.87,-76,-98
1777812144.76314,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,52.95,-73,-95
1777812144.7871,937500,58.3714237,26.5530189,28.3,6.6,34.9,201.7,52.91,-72.9,-84.6
1777812144.78907,820312,58.3714237,26.5530189,28.3,6.4,34.7,201.9,59.55,-73.2,-84.8
1777812144.80294,898438,58.3714237,26.5530189,28.3,10.4,38.7,197.9,53.88,-69.3,-81.9
1777812144.89222,2695312,58.3714237,26.5530189,28.3,13,41.3,195.3,47.7,-72.1,-84.9
1777812144.90313,898438,58.3714237,26.5530189,28.3,-46.8,341.5,255.1,52.2,-73.6,-91.9
1777812144.91466,937500,58.3714237,26.5530189,28.3,12.6,40.9,195.7,54.15,-70.1,-84.1
1777812144.92981,1054688,58.3714237,26.5530189,28.3,-90,298.3,298.3,49.31,-75.9,-96.4
1777812144.97849,976562,58.3714237,26.5530189,28.3,-27.7,0.600000000000001,236,57.33,-71.3,-97.2
1777812144.98204,4375000,58.3714237,26.5530189,28.3,-58.2,330.1,266.5,45.56,-75.3,-95.8
1777812145.00728,820312,58.3714237,26.5530189,28.3,10.6,38.9,197.7,57.12,-67.6,-82.2
1777812145.01702,898438,58.3714237,26.5530189,28.3,-13.6,14.7,221.9,52.91,-71.6,-91
1777812145.08175,859375,58.3714237,26.5530189,28.3,-21.6,6.7,229.9,54.94,-71.5,-95
1777812145.10759,898438,58.3714237,26.5530189,28.3,-32,356.3,240.3,52.95,-70.9,-97.9
1777812145.14608,859375,58.3714237,26.5530189,28.3,12.4,40.7,195.9,58.52,-67.2,-81
1777812145.23654,859375,58.3714237,26.5530189,28.3,9.6,37.9,198.7,49.46,-75.7,-88.4
1777812145.24821,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,53.71,-71.1,-87.3
1777812145.2744,937500,58.3714237,26.5530189,28.3,13.9,42.2,194.4,57.22,-70.9,-94.2
1777812145.39854,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,52.42,-72.5,-90.5
1777812145.40829,898438,58.3714237,26.5530189,28.3,14.4,42.7,193.9,59.09,-68.1,-80.8
1777812145.46056,937500,58.3714237,26.5530189,28.3,9.8,38.1,198.5,50.17,-75.1,-96.2
1777812145.46186,859375,58.3714237,26.5530189,28.3,-90,298.3,298.3,48.42,-75.2,-97.2
1777812145.49761,898438,58.3714237,26.5530189,28.3,9.7,38,198.6,55.16,-69.7,-81.9
1777812145.51043,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,54.15,-70.9,-88.1
1777812145.55183,1210938,58.3714237,26.5530189,28.3,11.2,39.5,197.1,50.29,-73.5,-84.9
1777812145.61154,898438,58.3714237,26.5530189,28.3,14,42.3,194.3,57.46,-67.7,-80
1777812145.65104,937500,58.3714237,26.5530189,28.3,13.9,42.2,194.4,52.45,-72.4,-86.2
1777812145.66367,898438,58.3714237,26.5530189,28.3,14.4,42.7,193.9,60.11,-67.6,-80.4
1777812145.67526,937500,58.3714237,26.5530189,28.3,-1.6,26.7,209.9,49.58,-73.7,-97.7
1777812145.67671,937500,58.3714237,26.5530189,28.3,-59.1,329.2,267.4,50.96,-73.7,-97.9
1777812145.70315,976562,58.3714237,26.5530189,28.3,14.7,43,193.6,52.5,-70.3,-82.5
1777812145.75598,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,52.12,-72.5,-92.6
1777812145.86806,898438,58.3714237,26.5530189,28.3,16.9,45.2,191.4,53.82,-70.6,-85
1777812145.88221,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,51.75,-73,-89.4
1777812146.15029,859375,58.3714237,26.5530188,28.3,16.5,44.8,191.8,58.04,-68.3,-80.6
1777812146.23968,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,52.62,-72.4,-88.5
1777812146.28856,820312,58.3714237,26.5530188,28.3,15.1,43.4,193.2,47.58,-76.8,-91.9
1777812146.30002,859375,58.3714237,26.5530188,28.3,-90,298.3,298.3,55.56,-68.2,-82
1777812146.3139,976562,58.3714237,26.5530188,28.3,17,45.3,191.3,53.32,-71.1,-85
1777812146.35256,859375,58.3714237,26.5530188,28.3,16.8,45.1,191.5,61.03,-67.9,-80.2
1777812146.43471,898438,58.3714237,26.5530188,28.3,11.9,40.2,196.4,53.85,-71.1,-84.7
1777812146.46023,1015625,58.3714237,26.5530188,28.3,-90,298.3,298.3,55.08,-72.2,-91.3
1777812146.48681,976562,58.3714237,26.5530188,28.3,8.2,36.5,200.1,52.56,-75,-88
1777812146.49927,1015625,58.3714237,26.5530188,28.3,11.7,40,196.6,59.34,-67.7,-81
1777812146.54873,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,51.32,-72.3,-88.2
1777812146.62776,898438,58.3714237,26.5530188,28.3,12.3,40.6,196,55.88,-67.5,-79.9
1777812146.79178,1054688,58.3714237,26.5530188,28.3,-90,298.3,298.3,51.24,-74.2,-89.7
1777812146.86629,937500,58.3714237,26.5530188,28.3,3.2,31.5,205.1,45.81,-77.6,-89.6
1777812146.89238,937500,58.3714237,26.5530188,28.3,9.7,38,198.6,57,-68.5,-80.5
1777812146.93168,1875000,58.3714237,26.5530188,28.3,9,37.3,199.3,48.98,-73.2,-92
1777812146.93412,937500,58.3714237,26.5530188,28.3,8.3,36.6,200,55.22,-71,-91.1
1777812146.9813,898438,58.3714237,26.5530188,28.3,-14.8,13.5,223.1,47.78,-75.4,-98.2
1777812146.98277,898438,58.3714237,26.5530188,28.3,0,28.3,208.3,51.76,-74.8,-98
1777812146.98417,937500,58.3714237,26.5530188,28.3,-27.5,0.800000000000001,235.8,50.61,-74.9,-98.2
1777812146.98548,1015625,58.3714237,26.5530188,28.3,-0.7,27.6,209,49.87,-75.2,-98.3
1777812147.08272,898438,58.3714237,26.5530188,28.3,2.6,30.9,205.7,54.43,-70.2,-91.9
1777812147.09691,937500,58.3714237,26.5530188,28.3,11.8,40.1,196.5,55.98,-69.3,-88.3
1777812147.14692,820312,58.3714237,26.5530188,28.3,5.9,34.2,202.4,53.92,-69.8,-82.2
1777812147.24874,859375,58.3714237,26.5530188,28.3,11.1,39.4,197.2,55.35,-69.5,-87.9
1777812147.32464,937500,58.3714237,26.5530188,28.3,8,36.3,200.3,60.79,-67.1,-79.7
1777812147.40004,898438,58.3714237,26.5530188,28.3,14.7,43,193.6,53.14,-71.4,-94.4
1777812147.44128,898438,58.3714237,26.5530188,28.3,16.5,44.8,191.8,59.02,-69.2,-85.7
1777812147.55272,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,51.94,-72.3,-93.5
1777812147.57854,859375,58.3714237,26.5530188,28.3,10.9,39.2,197.4,58.2,-67.5,-81.5
1777812147.58183,5000000,58.3714237,26.5530188,28.3,12.2,40.5,196.1,46.82,-77.7,-89.2
1777812147.60435,898438,58.3714237,26.5530188,28.3,9.7,38,198.6,55.14,-68,-82.1
1777812147.60594,937500,58.3714237,26.5530188,28.3,9.5,37.8,198.8,60.17,-67.9,-82.1
1777812147.61895,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,49.55,-74.4,-95.7
1777812147.63297,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,56.21,-70,-90.9
1777812147.66969,937500,58.3714237,26.5530188,28.3,7.1,35.4,201.2,53.92,-72.7,-87.5
1777812147.6927,937500,58.3714237,26.5530188,28.3,10.8,39.1,197.5,57.67,-67.1,-82.5
1777812147.79507,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,53.51,-71.2,-94.7
1777812147.8077,898438,58.3714237,26.5530188,28.3,10.4,38.7,197.9,58.98,-68.2,-82.9
1777812147.85835,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,54.25,-69.6,-88.4
1777812147.88507,898438,58.3714237,26.5530188,28.3,11.2,39.5,197.1,57.79,-67,-81.3
1777812147.8965,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,55.59,-69.5,-91.8
1777812148.03507,976562,58.3714237,26.5530188,28.3,11.8,40.1,196.5,60.89,-67.1,-81.4
1777812148.11141,898438,58.3714237,26.5530188,28.3,6.7,35,201.6,48.96,-77.2,-90.5
1777812148.12545,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,54.73,-70.8,-89.4
1777812148.2275,3789062,58.3714237,26.5530188,28.3,6.7,35,201.6,52.92,-77.2,-90.8
1777812148.2288,937500,58.3714237,26.5530188,28.3,7,35.3,201.3,54.34,-70.5,-84.8
1777812148.25192,859375,58.3714237,26.5530188,28.3,-90,298.3,298.3,56.2,-70.4,-90.2
1777812148.26772,898438,58.3714237,26.5530188,28.3,16.5,44.8,191.8,52.41,-72,-89.4
1777812148.34318,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,52.56,-74.5,-97.6
1777812148.39198,898438,58.3714237,26.5530188,28.3,16.3,44.6,192,55.37,-70.5,-90.2
1777812148.39345,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,54.93,-70.6,-90.3
1777812148.39478,937500,58.3714237,26.5530188,28.3,17.4,45.7,190.9,55.08,-70.6,-90.3
1777812148.41971,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,55.32,-70.3,-89.7
1777812148.4375,898438,58.3714237,26.5530188,28.3,8.9,37.2,199.4,52.2,-72.2,-85.3
1777812148.44863,898438,58.3714237,26.5530188,28.3,7.9,36.2,200.4,57.88,-67.7,-81.4
1777812148.4601,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,52.86,-71.8,-96.7
1777812148.49813,976562,58.3714237,26.5530188,28.3,7.7,36,200.6,60,-67.3,-81
1777812148.53655,898438,58.3714237,26.5530188,28.3,1.3,29.6,207,50.14,-72.8,-86.8
1777812148.54946,937500,58.3714237,26.5530188,28.3,7.6,35.9,200.7,57.37,-67.1,-81.2
1777812148.55094,5000000,58.3714237,26.5530188,28.3,8,36.3,200.3,44.68,-76.2,-87.9
1777812148.56285,976562,58.3714237,26.5530188,28.3,-90,298.3,298.3,51.55,-73,-96.7
1777812148.58776,898438,58.3714237,26.5530188,28.3,7.4,35.7,200.9,54.65,-67.1,-81.2
1777812148.59042,937500,58.3714237,26.5530188,28.3,7.2,35.5,201.1,61.96,-67.1,-81.2
1777812148.62703,898438,58.3714237,26.5530188,28.3,12.6,40.9,195.7,53.85,-71.1,-93.3
1777812148.65238,898438,58.3714237,26.5530188,28.3,6.6,34.9,201.7,60.22,-67.8,-81.7
1777812148.6653,1015625,58.3714237,26.5530188,28.3,1.3,29.6,207,53.73,-71.5,-86
1777812148.71654,859375,58.3714237,26.5530188,28.3,15.5,43.8,192.8,53.52,-70.9,-91
1777812148.7601,820312,58.3714237,26.5530188,28.3,1.2,29.5,207.1,55.53,-70.1,-83.6
1777812148.76967,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,51.45,-71.5,-97.8
1777812148.77274,898438,58.3714237,26.5530188,28.3,16.1,44.4,192.2,52.19,-71.5,-98.1
1777812148.83429,1054688,58.3714237,26.5530188,28.3,-90,298.3,298.3,53.15,-71.1,-97.6
1777812148.8865,937500,58.3714237,26.5530188,28.3,16.2,44.5,192.1,53.27,-72.3,-89.9
1777812148.98709,859375,58.3714237,26.5530188,28.3,-90,298.3,298.3,55.59,-70.7,-93.5
1777812149.02662,3593750,58.3714237,26.5530188,28.3,6.4,34.7,201.9,43.88,-75.5,-87.2
1777812149.02793,898438,58.3714237,26.5530188,28.3,7.1,35.4,201.2,58,-68.3,-81.7
1777812149.089,898438,58.3714237,26.5530188,28.3,0.7,29,207.6,49.94,-75.4,-87.5
1777812149.12925,898438,58.3714237,26.5530188,28.3,15.3,43.6,193,53.31,-71.4,-97.6
1777812149.13056,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,54.46,-71.4,-97.8
1777812149.15517,937500,58.3714237,26.5530188,28.3,7.7,36,200.6,60.12,-68.5,-82.6
1777812149.16875,898438,58.3714237,26.5530188,28.3,-6.6,21.7,214.9,46.92,-79.1,-91.5
1777812149.17951,898438,58.3714237,26.5530188,28.3,7.6,35.9,200.7,56.03,-69.6,-83.5
1777812149.23238,4531250,58.3714237,26.5530188,28.3,8.4,36.7,199.9,44.23,-75.3,-87.4
1777812149.2422,976562,58.3714237,26.5530188,28.3,9.2,37.5,199.1,55.92,-68.4,-82.3
1777812149.25819,898438,58.3714237,26.5530188,28.3,-1.7,26.6,210,52.12,-73.5,-97.3
1777812149.30576,937500,58.3714237,26.5530188,28.3,9.3,37.6,199,60.13,-68.1,-82.5
1777812149.34422,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,54.16,-70.9,-94.1
1777812149.34786,4648438,58.3714237,26.5530188,28.3,-90,298.3,298.3,44.63,-76.7,-94.5
1777812149.3703,937500,58.3714237,26.5530188,28.3,6.7,35,201.6,51.86,-73.9,-89.7
1777812149.374,898438,58.3714237,26.5530188,28.3,11.7,40,196.6,57.11,-67.3,-82.4
1777812149.38582,898438,58.3714237,26.5530188,28.3,12.5,40.8,195.8,51.26,-73,-86.6
1777812149.44101,976562,58.3714237,26.5530188,28.3,-90,298.3,298.3,50.63,-75.1,-85.2
1777812149.50745,859375,58.3714237,26.5530188,28.3,11.9,40.2,196.4,55.77,-68.9,-82.7
1777812149.54304,820312,58.3714237,26.5530188,28.3,-59,329.3,267.3,51.47,-73.2,-91.1
1777812149.55705,859375,58.3714237,26.5530188,28.3,8.4,36.7,199.9,56.87,-70,-84.6
1777812149.581,937500,58.3714237,26.5530188,28.3,-50.2,338.1,258.5,49.25,-73.5,-96.8
1777812149.60675,937500,58.3714237,26.5530188,28.3,8,36.3,200.3,56.26,-68.7,-82.2
1777812149.69527,976562,58.3714237,26.5530188,28.3,5.1,33.4,203.2,49.49,-73.5,-84
1777812149.77533,898438,58.3714237,26.5530188,28.3,9.9,38.2,198.4,55.21,-73.5,-86
1777812149.80231,937500,58.3714237,26.5530188,28.3,10.9,39.2,197.4,49.25,-75.7,-87.9
1777812149.85496,937500,58.3714237,26.5530188,28.3,16.4,44.7,191.9,50.98,-73.8,-85.8
1777812149.86561,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,48.11,-75.6,-88.3
1777812149.90447,2187500,58.3714237,26.5530188,28.3,6.2,34.5,202.1,48.35,-78.5,-91.2
1777812149.96835,859375,58.3714237,26.5530188,28.3,12.8,41.1,195.5,55.55,-69.9,-86.6
1777812150.02038,898438,58.3714237,26.5530188,28.3,1.4,29.7,206.9,52.5,-73.4,-84.9
1777812150.04461,898438,58.3714237,26.5530188,28.3,9.4,37.7,198.9,55.36,-69.4,-85.7
1777812150.08168,859375,58.3714237,26.5530188,28.3,0.5,28.8,207.8,52.39,-74.5,-86.9
1777812150.18309,859375,58.3714237,26.5530188,28.3,3.1,31.4,205.2,56.23,-69.3,-81.4
1777812150.27291,937500,58.3714237,26.5530188,28.3,-11.4,16.9,219.7,49.23,-73.9,-89
1777812150.27544,898438,58.3714237,26.5530188,28.3,-11.3,17,219.6,54.52,-73.9,-88.8
1777812150.28689,898438,58.3714237,26.5530188,28.3,-5.5,22.8,213.8,50.71,-75.1,-89.7
1777812150.31106,976562,58.3714237,26.5530188,28.3,-12.2,16.1,220.5,48.93,-75.2,-87.8
1777812150.31447,859375,58.3714237,26.5530188,28.3,-13,15.3,221.3,54.44,-74.2,-87
1777812150.3239,1054688,58.3714237,26.5530188,28.3,-19.7,8.6,228,52.18,-75.7,-87.6
1777812150.43852,3828125,58.3714237,26.5530188,28.3,-90,298.3,298.3,43.72,-81.3,-85.8
1777812150.50809,976562,58.3714237,26.5530188,28.3,-90,298.3,298.3,50.11,-73.6,-87
1777812150.52217,859375,58.3714237,26.5530188,28.3,9.5,37.8,198.8,56.39,-69.6,-84.1
1777812150.54627,898438,58.3714237,26.5530188,28.3,0.6,28.9,207.7,54.28,-71.7,-84.5
1777812150.60965,1054688,58.3714237,26.5530188,28.3,-20.8,7.5,229.1,47.16,-77.8,-88.2
1777812150.66064,898438,58.3714237,26.5530188,28.3,5.9,34.2,202.4,51.63,-73.4,-86.9
1777812150.67608,898438,58.3714237,26.5530188,28.3,12,40.3,196.3,58.06,-67,-75.4
1777812150.68723,976562,58.3714237,26.5530188,28.3,4.8,33.1,203.5,48.77,-75.9,-86.3
1777812150.69864,898438,58.3714237,26.5530188,28.3,-3.2,25.1,211.5,58.9,-67.1,-78.2
1777812150.75499,820312,58.3714237,26.5530188,28.3,16.8,45.1,191.5,59.14,-66.7,-84.7
1777812150.76725,859375,58.3714237,26.5530188,28.3,-90,298.3,298.3,51.46,-72.8,-84.6
1777812150.78514,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,58.21,-67.6,-77.8
1777812150.8457,898438,58.3714237,26.5530188,28.3,13.2,41.5,195.1,60.1,-66,-73
1777812150.94823,898438,58.3714237,26.5530188,28.3,6.8,35.1,201.5,53.29,-69.5,-80.6
1777812150.95073,859375,58.3714237,26.5530188,28.3,6.8,35.1,201.5,60.3,-68.7,-80.3
1777812151.01231,937500,58.3714237,26.5530188,28.3,-2.5,25.8,210.8,56,-69.4,-76.8
1777812151.03813,937500,58.3714237,26.5530188,28.3,0.9,29.2,207.4,49.25,-75.6,-76.5
1777812151.0522,937500,58.3714237,26.5530188,28.3,2.5,30.8,205.8,57.32,-71.3,-76.1
1777812151.15428,898438,58.3714237,26.5530188,28.3,3.3,31.6,205,51.44,-72.4,-79.1
1777812151.33071,2226562,58.3714237,26.5530188,28.3,2,30.3,206.3,44.94,-80.1,-78.1
1777812151.33322,3007812,58.3714237,26.5530188,28.3,2.3,30.6,206,52.19,-81.9,-79.9
1777812151.33448,2500000,58.3714237,26.5530188,28.3,2.5,30.8,205.8,43.93,-80.1,-78.1
1777812151.38273,3945312,58.3714237,26.5530188,28.3,9.4,37.7,198.9,50.29,-76.8,-85.9
1777812151.40699,1093750,58.3714237,26.5530188,28.3,17.4,45.7,190.9,47.92,-77.5,-84.5
1777812151.40951,1054688,58.3714237,26.5530188,28.3,-90,298.3,298.3,48.52,-77.5,-84.4
1777812151.43252,2460938,58.3714237,26.5530188,28.3,11.9,40.2,196.4,51.22,-76.5,-85.2
1777812151.43502,4257812,58.3714237,26.5530188,28.3,12.8,41.1,195.5,56.48,-77.1,-85.9
1777812151.44768,3125000,58.3714237,26.5530188,28.3,2.7,31,205.6,44.4,-80.8,-77.6
1777812151.51395,937500,58.3714237,26.5530188,28.3,1.9,30.2,206.4,50.53,-72.4,-76
1777812151.55308,4375000,58.3714237,26.5530188,28.3,-90,298.3,298.3,48.2,-80.9,-84.8
1777812151.60247,937500,58.3714237,26.5530188,28.3,1.2,29.5,207.1,52.9,-71.6,-75.4
1777812151.76813,898438,58.3714237,26.5530188,28.3,-2.5,25.8,210.8,58.66,-70.9,-77.3
1777812151.77195,898438,58.3714237,26.5530188,28.3,-2.5,25.8,210.8,52.09,-71.1,-77.5
1777812151.88461,1132812,58.3714237,26.5530188,28.3,-0.4,27.9,208.7,47.41,-77.5,-75.9
1777812152.00994,937500,58.3714237,26.5530188,28.3,3.1,31.4,205.2,54.22,-74.1,-75.7
1777812152.12238,2226562,58.3714237,26.5530188,28.3,0.2,28.5,208.1,47.83,-76.4,-86.1
1777812152.26169,3320312,58.3714237,26.5530188,28.3,5.7,34,202.6,48.86,-77.4,-86.4
1777812152.32354,859375,58.3714237,26.5530188,28.3,-0.7,27.6,209,55.96,-69.5,-76.2
1777812152.38658,1484375,58.3714237,26.5530188,28.3,2.7,31,205.6,49.24,-76.3,-84
1777812152.41393,3007812,58.3714237,26.5530188,28.3,-5.1,23.2,213.4,48.8,-76.6,-83.1
1777812152.4251,976562,58.3714237,26.5530188,28.3,4,32.3,204.3,47.63,-75.2,-76.1
1777812152.42633,976562,58.3714237,26.5530188,28.3,4.5,32.8,203.8,54.12,-74,-75.4
1777812152.70746,3320312,58.3714237,26.5530188,28.3,-2,26.3,210.3,48.79,-76.2,-84
1777812152.73265,1015625,58.3714237,26.5530188,28.3,6.2,34.5,202.1,50.79,-74.6,-75.1
1777812152.86486,898438,58.3714237,26.5530188,28.3,1.8,30.1,206.5,57.3,-70.8,-75.3
1777812152.91319,1875000,58.3714237,26.5530188,28.3,12.3,40.6,196,46.06,-78,-84
1777812152.92703,937500,58.3714237,26.5530188,28.3,6,34.3,202.3,53.06,-71.7,-74.6
1777812152.96385,3164062,58.3714237,26.5530188,28.3,-90,298.3,298.3,43.95,-79.6,-84.9
1777812153.00457,976562,58.3714237,26.5530188,28.3,15.8,44.1,192.5,50.51,-75.7,-82.7
1777812153.01386,898438,58.3714237,26.5530188,28.3,3.2,31.5,205.1,57.12,-70.5,-74.7
1777812153.06384,1054688,58.3714237,26.5530188,28.3,9.7,38,198.6,45.84,-77.1,-84.2
1777812153.1646,859375,58.3714237,26.5530188,28.3,2.8,31.1,205.5,49.53,-77.2,-76.6
1777812153.17619,859375,58.3714237,26.5530188,28.3,1.7,30,206.6,54.96,-69.8,-76.6
1777812153.31397,1054688,58.3714237,26.5530188,28.3,-1.7,26.6,210,47.37,-77.7,-77.8
1777812153.33913,1132812,58.3714237,26.5530188,28.3,7.8,36.1,200.5,51.57,-76,-83.7
1777812153.36424,976562,58.3714237,26.5530188,28.3,-0.3,28,208.6,48.99,-75.8,-83.1
1777812153.38934,3125000,58.3714237,26.5530188,28.3,0.5,28.8,207.8,46.99,-80.8,-80.2
1777812153.40204,859375,58.3714237,26.5530188,28.3,5.7,34,202.6,54.26,-70.8,-74.5
1777812153.45386,4843750,58.3714237,26.5530188,28.3,9.4,37.7,198.9,49.79,-80.3,-84
